sort,proddesc,batch,GL_reviewed,label_filename,label_completed(1=yes),URL,Link,Reference,publication_id,title,year,scale,north,south,east,west,series,authors
1864,808,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_808.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_808.htm,"Kehn, T.M., 1964, Geology of the Madisonville West quadrangle, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-346, scale 1:24,000.",808,"Geology of the Madisonville West quadrangle, Kentucky",1964,24000,37.375,37.25,-87.5,-87.625,Geologic Quadrangle Map GQ-346,"Kehn, T.M."
1865,822,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_822.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_822.htm,"Kehn, T.M., 1964, Geology of the Slaughters quadrangle, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-360, scale 1:24,000.",822,"Geology of the Slaughters quadrangle, Kentucky",1964,24000,37.5,37.375,-87.5,-87.625,Geologic Quadrangle Map GQ-360,"Kehn, T.M."
1866,1886,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1886.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1886.htm,"Kehn, T.M., 1966, Geologic map of the Dawson Springs quadrangle, western Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-573, scale 1:24,000.",1886,"Geologic map of the Dawson Springs quadrangle, western Kentucky",1966,24000,37.25,37.125,-87.625,-87.75,Geologic Quadrangle Map GQ-573,"Kehn, T.M."
1867,961,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_961.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_961.htm,"Kehn, T.M., 1966, Geologic map of the Providence quadrangle, western Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-491, scale 1:24,000.",961,"Geologic map of the Providence quadrangle, western Kentucky",1966,24000,37.5,37.375,-87.75,-87.875,Geologic Quadrangle Map GQ-491,"Kehn, T.M."
1868,2071,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2071.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2071.htm,"Kehn, T.M., 1968, Geologic map of the Graham quadrangle, western Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-765, scale 1:24,000.",2071,"Geologic map of the Graham quadrangle, western Kentucky",1968,24000,37.25,37.125,-87.25,-87.375,Geologic Quadrangle Map GQ-765,"Kehn, T.M."
1869,2208,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2208.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2208.htm,"Kehn, T.M., 1971, Geologic map of the Greenville quadrangle, Muhlenberg County, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-907, scale 1:24,000.",2208,"Geologic map of the Greenville quadrangle, Muhlenberg County, Kentucky",1971,24000,37.25,37.125,-87.125,-87.25,Geologic Quadrangle Map GQ-907,"Kehn, T.M."
1870,10687,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10687.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10687.htm,"Kehn, T.M., 1974, Geologic map of parts of the Dekoven and Saline Mines quadrangles, Crittenden and Union Counties, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1147, scale 1:24,000.",10687,"Geologic map of parts of the Dekoven and Saline Mines quadrangles, Crittenden and Union Counties, Kentucky",1974,24000,37.625,37.5,-88,-88.15,Geologic Quadrangle Map GQ-1147,"Kehn, T.M."
1871,10712,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10712.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10712.htm,"Kehn, T.M., 1974, Geologic map of the Paradise quadrangle, Muhlenberg and Ohio Counties, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1173, scale 1:24,000.",10712,"Geologic map of the Paradise quadrangle, Muhlenberg and Ohio Counties, Kentucky",1974,24000,37.375,37.25,-86.875,-87,Geologic Quadrangle Map GQ-1173,"Kehn, T.M."
1872,10810,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10810.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10810.htm,"Kehn, T.M., 1975, Geologic map of the Bordley quadrangle, Union and Webster Counties, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1275, scale 1:24,000.",10810,"Geologic map of the Bordley quadrangle, Union and Webster Counties, Kentucky",1975,24000,37.625,37.5,-87.75,-87.875,Geologic Quadrangle Map GQ-1275,"Kehn, T.M."
1873,10808,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10808.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10808.htm,"Kehn, T.M., 1975, Geologic map of the Sturgis quadrangle, western Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1273, scale 1:24,000.",10808,"Geologic map of the Sturgis quadrangle, western Kentucky",1975,24000,37.625,37.5,-87.875,-88,Geologic Quadrangle Map GQ-1273,"Kehn, T.M."
1874,10896,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10896.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10896.htm,"Kehn, T.M., 1977, Geologic map of the Crofton quadrangle, Christian and Hopkins Counties, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1361, scale 1:24,000.",10896,"Geologic map of the Crofton quadrangle, Christian and Hopkins Counties, Kentucky",1977,24000,37.125,37,-87.375,-87.5,Geologic Quadrangle Map GQ-1361,"Kehn, T.M."
1875,10955,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10955.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10955.htm,"Kehn, T.M., 1977, Geologic map of the Kirkmansville quadrangle, Muhlenberg and Todd Counties, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1421, scale 1:24,000.",10955,"Geologic map of the Kirkmansville quadrangle, Muhlenberg and Todd Counties, Kentucky",1977,24000,37.125,37,-87.125,-87.25,Geologic Quadrangle Map GQ-1421,"Kehn, T.M."
1876,10979,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10979.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10979.htm,"Kehn, T.M., 1978, Geologic map of the Rosewood quadrangle, western Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1445, scale 1:24,000.",10979,"Geologic map of the Rosewood quadrangle, western Kentucky",1978,24000,37.125,37,-87,-87.125,Geologic Quadrangle Map GQ-1445,"Kehn, T.M."
1877,21006,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21006.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21006.htm,"Kehn, T.M., Glick, E.E., and Culbertson, W.C., 1966, Geology of the Ransom quadrangle, Lackawanna, Luzerne, and Wyoming Counties, Pennsylvania: U.S. Geological Survey, Bulletin 1213, scale 1:24,000.",21006,"Geology of the Ransom quadrangle, Lackawanna, Luzerne, and Wyoming Counties, Pennsylvania",1966,24000,41.5,41.375,-75.75,-75.875,Bulletin 1213,"Kehn, T.M.; Glick, E.E.; Culbertson, W.C."
1878,4075,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_4075.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_4075.htm,"Keighin, C.W., 1977, Preliminary geologic map of the Burnt Timber Canyon quadrangle, Uintah County, Utah: U.S. Geological Survey, Miscellaneous Field Studies Map MF-875, scale 1:24,000.",4075,"Preliminary geologic map of the Burnt Timber Canyon quadrangle, Uintah County, Utah",1977,24000,39.75,39.625,-109.125,-109.25,Miscellaneous Field Studies Map MF-875,"Keighin, C.W."
1879,4074,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_4074.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_4074.htm,"Keighin, C.W., 1977, Preliminary geologic map of the Cooper Canyon quadrangle, Uintah County, Utah: U.S. Geological Survey, Miscellaneous Field Studies Map MF-874, scale 1:24,000.",4074,"Preliminary geologic map of the Cooper Canyon quadrangle, Uintah County, Utah",1977,24000,39.75,39.625,-109.25,-109.375,Miscellaneous Field Studies Map MF-874,"Keighin, C.W."
1880,6700,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_6700.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6700.htm,"Keighin, C.W., 1977, Preliminary geologic map of the Rainbow quadrangle, Uintah County, Utah: U.S. Geological Survey, Miscellaneous Field Studies Map MF-893, scale 1:24,000.",6700,"Preliminary geologic map of the Rainbow quadrangle, Uintah County, Utah",1977,24000,39.875,39.75,-109.125,-109.25,Miscellaneous Field Studies Map MF-893,"Keighin, C.W."
1885,1180,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1180.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1180.htm,"Kellogg, K.S., 1990, Geologic map of the South Putnam Mountain quadrangle, Bannock and Caribou Counties, Idaho: U.S. Geological Survey, Geologic Quadrangle Map GQ-1665, scale 1:24,000.",1180,"Geologic map of the South Putnam Mountain quadrangle, Bannock and Caribou Counties, Idaho",1990,24000,43,42.875,-112.125,-112.25,Geologic Quadrangle Map GQ-1665,"Kellogg, K.S."
1886,1183,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1183.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1183.htm,"Kellogg, K.S., Oriel, S.S., Amerman, R.E., Link, P.K., and Hladky, F.R., 1989, Geologic map of the Jeff Cabin Creek quadrangle, Bannock and Caribou Counties, Idaho: U.S. Geological Survey, Geologic Quadrangle Map GQ-1669, scale 1:24,000.",1183,"Geologic map of the Jeff Cabin Creek quadrangle, Bannock and Caribou Counties, Idaho",1989,24000,43,42.875,-112,-112.125,Geologic Quadrangle Map GQ-1669,"Kellogg, K.S.; Oriel, S.S.; Amerman, R.E.; Link, P.K.; Hladky, F.R."
1889,1449,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1449.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1449.htm,"Kent, B.H., 1955, Photogeologic map of the Circle Cliffs-13 quadrangle, Garfield and Kane Counties, Utah: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-28, scale 1:24,000.",1449,"Photogeologic map of the Circle Cliffs-13 quadrangle, Garfield and Kane Counties, Utah",1955,24000,37.625,37.5,-111.375,-111.5,Miscellaneous Geologic Investigations Map I-28,"Kent, B.H."
1890,1475,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1475.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1475.htm,"Kent, B.H., 1955, Photogeologic map of the Desert Lake-11 quadrangle, Emery County, Utah: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-105, scale 1:24,000.",1475,"Photogeologic map of the Desert Lake-11 quadrangle, Emery County, Utah",1955,24000,39.25,39.125,-110.75,-110.875,Miscellaneous Geologic Investigations Map I-105,"Kent, B.H."
1891,1615,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1615.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1615.htm,"Kent, B.H., 1955, Photogeologic map of the Straight Cliffs-3 quadrangle, Kane County, Utah: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-13, scale 1:24,000.",1615,"Photogeologic map of the Straight Cliffs-3 quadrangle, Kane County, Utah",1955,24000,37.5,37.375,-111.25,-111.375,Miscellaneous Geologic Investigations Map I-13,"Kent, B.H."
1892,1616,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1616.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1616.htm,"Kent, B.H., 1955, Photogeologic map of the Straight Cliffs-7 quadrangle, Kane County, Utah: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-39, scale 1:24,000.",1616,"Photogeologic map of the Straight Cliffs-7 quadrangle, Kane County, Utah",1955,24000,37.375,37.25,-111.125,-111.25,Miscellaneous Geologic Investigations Map I-39,"Kent, B.H."
1893,1617,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1617.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1617.htm,"Kent, B.H., 1955, Photogeologic map of the Straight Cliffs-8 quadrangle, Kane County, Utah: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-81, scale 1:24,000.",1617,"Photogeologic map of the Straight Cliffs-8 quadrangle, Kane County, Utah",1955,24000,37.375,37.25,-111,-111.125,Miscellaneous Geologic Investigations Map I-81,"Kent, B.H."
1894,1478,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1478.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1478.htm,"Kent, B.H., 1956, Photogeologic map of the Desert Lake-14 quadrangle, Emery County, Utah: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-120, scale 1:24,000.",1478,"Photogeologic map of the Desert Lake-14 quadrangle, Emery County, Utah",1956,24000,39.125,39,-110.75,-110.875,Miscellaneous Geologic Investigations Map I-120,"Kent, B.H."
1895,1940,,,USGS_GQ-630_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1940.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1940.htm,"Kent, B.H., 1967, Geologic map of the Hackett quadrangle, Washington County, Pennsylvania: U.S. Geological Survey, Geologic Quadrangle Map GQ-630, scale 1:24,000.",1940,"Geologic map of the Hackett quadrangle, Washington County, Pennsylvania",1967,24000,40.25,40.125,-80,-80.125,Geologic Quadrangle Map GQ-630,"Kent, B.H."
1896,9371,,yes,USGS_I-588_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_9371.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_9371.htm,"Kent, B.H., 1969, Geologic map of part of the Carmichaels quadrangle, southwestern Pennsylvania: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-588, scale 1:24,000.",9371,"Geologic map of part of the Carmichaels quadrangle, southwestern Pennsylvania",1969,24000,40,39.875,-79.917,-80,Miscellaneous Geologic Investigations Map I-588,"Kent, B.H."
1897,2128,,,USGS_GQ-826_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2128.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2128.htm,"Kent, B.H., 1969, Geologic map of the Mather quadrangle, southwestern Pennsylvania: U.S. Geological Survey, Geologic Quadrangle Map GQ-826, scale 1:24,000.",2128,"Geologic map of the Mather quadrangle, southwestern Pennsylvania",1969,24000,40,39.875,-80,-80.125,Geologic Quadrangle Map GQ-826,"Kent, B.H."
1898,9441,,,USGS_I-663_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_9441.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_9441.htm,"Kent, B.H., 1971, Geologic map of the Garards Fort quadrangle and part of the Osage quadrangle, Greene County, Pennsylvania: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-663, scale 1:24,000.",9441,"Geologic map of the Garards Fort quadrangle and part of the Osage quadrangle, Greene County, Pennsylvania",1971,24000,39.875,39.72,-80,-80.125,Miscellaneous Geologic Investigations Map I-663,"Kent, B.H."
1899,10551,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10551.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10551.htm,"Kent, B.H., 1972, Geologic map of the Prosperity quadrangle, southwestern Pennsylvania: U.S. Geological Survey, Geologic Quadrangle Map GQ-1003, scale 1:24,000.",10551,"Geologic map of the Prosperity quadrangle, southwestern Pennsylvania",1972,24000,40.125,40,-80.25,-80.375,Geologic Quadrangle Map GQ-1003,"Kent, B.H."
1900,9497,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_9497.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_9497.htm,"Kent, B.H., 1973, Geologic map of parts of the Masontown and Morgantown North quadrangles, Greene County, Pennsylvania: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-743, scale 1:24,000.",9497,"Geologic map of parts of the Masontown and Morgantown North quadrangles, Greene County, Pennsylvania",1973,24000,39.875,39.7206,-79.875,-80,Miscellaneous Geologic Investigations Map I-743,"Kent, B.H."
1901,3872,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_3872.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3872.htm,"Kent, B.H., 1976, Geologic map and coal sections of the Wildcat quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-735, scale 1:24,000.",3872,"Geologic map and coal sections of the Wildcat quadrangle, Campbell County, Wyoming",1976,24000,44.625,44.5,-105.625,-105.75,Miscellaneous Field Studies Map MF-735,"Kent, B.H."
1902,3869,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_3869.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3869.htm,"Kent, B.H., 1976, Preliminary geologic map and coal sections of the Recluse quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-732, scale 1:24,000.",3869,"Preliminary geologic map and coal sections of the Recluse quadrangle, Campbell County, Wyoming",1976,24000,44.75,44.625,-105.625,-105.75,Miscellaneous Field Studies Map MF-732,"Kent, B.H."
1903,6972,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_6972.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6972.htm,"Kent, B.H., and Berlage, L.J., 1981, Geologic map and coal sections of the Reservoir Creek quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-1336, scale 1:24,000.",6972,"Geologic map and coal sections of the Reservoir Creek quadrangle, Campbell County, Wyoming",1981,24000,44.875,44.75,-105.75,-105.875,Miscellaneous Field Studies Map MF-1336,"Kent, B.H.; Berlage, L.J."
1904,6734,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_6734.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6734.htm,"Kent, B.H., Haddock, D.R., and Bohor, B.F., 1977, Geologic and coal sections of the Truman Draw quadrangle, Campbell County, Wyoming: U.S. Geological Survey, Miscellaneous Field Studies Map MF-917, scale 1:24,000.",6734,"Geologic and coal sections of the Truman Draw quadrangle, Campbell County, Wyoming",1977,24000,44.625,44.5,-105.75,-105.875,Miscellaneous Field Studies Map MF-917,"Kent, B.H.; Haddock, D.R.; Bohor, B.F."
1905,976,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_976.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_976.htm,"Kepferle, R.C, 1966, Geologic map of the Howardstown quadrangle, central Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-505, scale 1:24,000.",976,"Geologic map of the Howardstown quadrangle, central Kentucky",1966,24000,37.625,37.5,-85.5,-85.625,Geologic Quadrangle Map GQ-505,"Kepferle, R.C"
1906,718,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_718.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_718.htm,"Kepferle, R.C., 1963, Geology of the Cecilia quadrangle, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-263, scale 1:24,000.",718,"Geology of the Cecilia quadrangle, Kentucky",1963,24000,37.75,37.625,-85.875,-86,Geologic Quadrangle Map GQ-263,"Kepferle, R.C."
1907,686,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_686.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_686.htm,"Kepferle, R.C., 1963, Geology of the Howe Valley quadrangle, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-232, scale 1:24,000.",686,"Geology of the Howe Valley quadrangle, Kentucky",1963,24000,37.75,37.625,-86,-86.125,Geologic Quadrangle Map GQ-232,"Kepferle, R.C."
1908,1873,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1873.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1873.htm,"Kepferle, R.C., 1966, Geologic map of the Elizabethtown quadrangle, Hardin and Larue Counties, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-559, scale 1:24,000.",1873,"Geologic map of the Elizabethtown quadrangle, Hardin and Larue Counties, Kentucky",1966,24000,37.75,37.625,-85.75,-85.875,Geologic Quadrangle Map GQ-559,"Kepferle, R.C."
1909,1915,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1915.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1915.htm,"Kepferle, R.C., 1967, Geologic map of the Colesburg quadrangle, Hardin and Bullitt Counties, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-602, scale 1:24,000.",1915,"Geologic map of the Colesburg quadrangle, Hardin and Bullitt Counties, Kentucky",1967,24000,37.875,37.75,-85.75,-85.875,Geologic Quadrangle Map GQ-602,"Kepferle, R.C."
1910,1955,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1955.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1955.htm,"Kepferle, R.C., 1967, Geologic map of the Vine Grove quadrangle, Hardin and Meade Counties, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-645, scale 1:24,000.",1955,"Geologic map of the Vine Grove quadrangle, Hardin and Meade Counties, Kentucky",1967,24000,37.875,37.75,-85.875,-86,Geologic Quadrangle Map GQ-645,"Kepferle, R.C."
1911,2047,,,,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2047.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2047.htm,"Kepferle, R.C., 1968, Geologic map of the Shepherdsville quadrangle, Bullitt County, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-740, scale 1:24,000.",2047,"Geologic map of the Shepherdsville quadrangle, Bullitt County, Kentucky",1968,24000,38,37.875,-85.625,-85.75,Geologic Quadrangle Map GQ-740,"Kepferle, R.C."
